gene_id,class,toxin_family,JLS178,JLS181,JLS187,JLS202,JLS216,JLS223,JLS224,JLS228,JLS242,JLS247,JLS248,JLS249,JLS253,JLS254,JLS255,JLS256,JLS257,JLS260,JLS269,Average,Female_Average,Male_Average
trinityContig14077||sp|Q5E9C0.1|,Nontoxin,Nontoxin,5.53,10.11,4.38,16.41,14.05,20.09,7.58,17.29,13.75,15.41,11.28,17.51,9.29,18.93,4.88,12.64,7.49,15.94,7.43,12.10473684,9.668,14.8122222
trinityContig14085||sp|Q3MHP5.1|,Nontoxin,Nontoxin,31.21,23.25,22.31,30.46,27.04,19.14,41.94,39.04,26.73,17.51,44.74,27.72,24.72,19.24,18.65,18.73,26.17,44.91,20.51,27.58,29.072,25.9222222
trinityContig14088||sp|Q2TBU8.1|,Nontoxin,Nontoxin,24.59,34.02,33.49,32.02,25.7,19.77,16.79,17.89,28.47,18.92,31.02,21.22,15.22,18.84,5.38,18.73,27.53,67.41,27.82,25.51736842,29.018,21.6277778
trinityContig14088||sp|Q9D1C8.1|,Nontoxin,Nontoxin,55.39,44.18,92.06,37.88,39.28,58.82,17.64,39.04,4.84,23.39,48.25,47.15,27.63,6.94,27.4,9.58,54.33,23.68,14.08,35.34526316,41.998,27.9533333
trinityContig14090||sp|Q5F398.1|,Nontoxin,Nontoxin,84.66,45.29,96.78,85.86,68.94,18.57,30.4,76.77,52.02,65.85,107.68,81.97,53.38,4.26,25.54,30.25,84.04,61.82,51.76,59.25473684,72.046,45.0422222
trinityContig14090||sp|Q5R7P4.1|,Nontoxin,Nontoxin,0,0,3.93,4.38,6.26,0,6.93,6.42,8.02,14.47,11.51,2.56,5.03,0,7.56,7.75,7.67,0.02,2.89,5.021052632,4.925,5.12777778
trinityContig14106||sp|Q99KX1.1|,Nontoxin,Nontoxin,33.58,10.29,33.31,40.7,15.23,10.4,14.92,26.3,14.05,20.5,31.61,18.58,16.76,4.69,10.02,14.74,38.97,42.78,21.27,22.03684211,28.423,14.9411111
trinityContig14109||sp|Q9Y2E6.2|,Nontoxin,Nontoxin,49.42,19.13,79.65,25.98,57.28,1.48,12.41,49.95,20.69,46.33,57.52,45.53,12.76,0.18,4.9,12.27,43.06,1.95,26.85,29.86,35.937,23.1077778
trinityContig14110||sp|A6M931.1|,Nontoxin,Nontoxin,74.4,35.86,56.85,57.37,52.14,30.55,55.8,64.98,49.12,55.82,130.33,60.13,50.42,20.76,33.14,41.25,48.48,66.11,37.78,53.75210526,60.702,46.03
trinityContig14112||sp|Q90631.1|,Nontoxin,Nontoxin,56.64,45.8,53.34,54.08,61.54,13.34,38.76,44.37,43.42,59.83,79.3,57.72,35.2,9,20.6,33.16,60.26,19.7,36.74,43.30526316,47.74,38.3777778
trinityContig14128||sp|Q92979.4|,Nontoxin,Nontoxin,27.5,15.01,27.29,34.87,26.57,28.39,33.72,32.19,25.97,23.05,42.39,23.95,44.97,43.97,33.43,24.69,26.01,111.23,24.37,34.18789474,39.863,27.8822222
trinityContig14139||sp|Q5RCA3.1|,Nontoxin,Nontoxin,0,0,85.16,0.64,0,7.3,0.94,0,7.03,41.4,5.61,0.83,26.63,5.64,0,1.7,0,0,26.93,11.04263158,14.497,7.20444444
trinityContig14150||sp|O97562.1|,Nontoxin,Nontoxin,14.06,18.63,0,13.44,7.67,2.47,5.62,12.61,20.99,80.82,21.94,2.71,3.76,0,9.31,14.34,102.11,2.04,2.35,17.62473684,17.668,17.5766667
trinityContig14182||sp|P62068.1|,Nontoxin,Nontoxin,33.27,9.06,34.91,12.88,17.29,2.11,34.4,23.76,27.38,29.96,28.01,34.25,7.76,0,4.49,7.5,49.63,2.96,19.93,19.97631579,21.113,18.7133333
trinityContig14214||sp|Q8IWT0.2|,Nontoxin,Nontoxin,17.37,12.06,31.56,38.71,32.74,5.02,9.05,28.09,17.24,16.36,27.08,24.07,10.53,4.58,5.94,7.72,24.12,11.36,11.85,17.65526316,21.126,13.7988889
trinityContig14227||sp|P63002.1|,Nontoxin,Nontoxin,47.19,46.57,70.04,21.68,28.5,1.45,16.01,29.81,8.1,42.88,44.6,63.49,1.09,0,1.15,5.61,53.74,1.54,9.71,25.95578947,27.924,23.7688889
trinityContig14298||sp|Q9Y365.2|,Nontoxin,Nontoxin,128.14,60.5,163.25,81.33,80.14,7.77,31.69,57.65,35.76,94.24,97.35,131.33,29.1,0.48,15.5,22.54,122.58,10.62,53.62,64.39947368,78.163,49.1066667
trinityContig14327||sp|Q8BX37.2|,Nontoxin,Nontoxin,19.92,25.2,15.07,8.2,70.8,73.25,59.36,8.11,53.91,90.85,68.47,18.47,60.35,10.13,20.7,6.64,66.95,28.44,28.88,38.61578947,38.778,38.4355556
trinityContig1435||sp|Q0V882.1|,Nontoxin,Nontoxin,514.93,440.79,445.89,453.14,453.54,110.61,417.24,513.99,347.55,475.41,375.89,592.77,409.23,63.5,313,294.91,432.05,264.66,540.18,392.5936842,420.251,361.863333
trinityContig14352||sp|Q9CQR4.1|,Nontoxin,Nontoxin,2.55,0,4.42,3.65,27.18,22.07,11.96,10.02,15.39,37.92,20.57,47.34,4.41,6.14,20.55,9.57,42.38,8.65,0,15.51421053,13.436,17.8233333
trinityContig14369||sp|Q99JW1.1|,Nontoxin,Nontoxin,30.49,9.16,23.23,31.02,9.36,8.24,8.02,18.65,12.18,10.71,28.23,13.2,10.36,2.09,7.49,8.53,20.76,17.71,14.78,14.95842105,19.343,10.0866667
trinityContig14378||sp|Q4R3C7.3|,Nontoxin,Nontoxin,54.21,35.9,61.67,87.92,36.49,66.66,82.17,56.73,70.99,42.64,43.36,68.18,40.98,69,51.96,46.7,51.49,178.57,53.06,63.08842105,65.971,59.8855556
trinityContig14382||sp|P16580.1|,Nontoxin,Nontoxin,9.89,2.99,61.38,8.62,12.51,4.59,34.19,8.2,3.08,1.59,0,52.31,10.88,0,5.51,0,81.15,0,12.85,16.30210526,20.279,11.8833333
trinityContig14386||sp|Q6ZTN6.3|,Nontoxin,Nontoxin,35.7,22.09,35.71,25.72,24.23,6.47,15.27,26.52,16.13,23.91,32.41,25.65,16.55,2.88,6.62,11.48,30.2,9.38,13.57,20.02578947,23.009,16.7111111
trinityContig14390||sp|Q9BV81.1|,Nontoxin,Nontoxin,87.83,37.12,81.66,58.15,66.16,29.26,11.82,63.12,58.32,59.06,112.53,53.13,57.34,16.92,20.39,39.32,55.39,39.11,60.66,53.01526316,63.922,40.8966667
trinityContig14437||sp|Q5RCA3.1|,Nontoxin,Nontoxin,26.29,45.9,0,9.5,6.26,23.91,11.77,0,14.32,0,0,0,0,11.29,34.35,0,22.44,17.29,1.45,11.83,11.758,11.91
trinityContig14465||sp|Q63739.1|,Nontoxin,Nontoxin,30.4,17.06,25.36,37.38,29.52,13.99,36.59,18.48,15.38,16.61,53.53,40.28,29.77,2.92,10.24,15.03,35.15,25.56,17.3,24.76578947,29.421,19.5933333
trinityContig14476||sp|Q96B67.1|,Nontoxin,Nontoxin,30.42,14.01,35.38,15.64,41.95,1.78,10.94,34.6,18.06,25.5,49.34,57.28,16.94,0.87,3.32,7.26,37.41,10.61,25.21,22.97473684,26.622,18.9222222
trinityContig14481||sp|Q13098.4|,Nontoxin,Nontoxin,14.59,11.62,20.52,21.96,12.97,7.52,13.3,19.34,16.52,16.47,17.41,21.46,11.82,3.86,9.84,8.81,20.15,18.27,12.96,14.70473684,16.049,13.2111111
trinityContig14504||sp|Q5ZKX6.1|,Nontoxin,Nontoxin,13.56,20.25,16.37,13.27,19.96,5.79,11.81,24.63,15.79,17.33,22.06,20.79,11.25,4.62,13.12,11.86,6.56,26.26,11.81,15.11,15.422,14.7633333
trinityContig14512||sp|Q5ZMB2.1|,Nontoxin,Nontoxin,0,0,39.15,69.53,0,10.21,0,8.41,10.35,13.49,0,21.1,7.87,0,6.96,3.82,17.85,25.9,17.76,13.28421053,18.502,7.48666667
trinityContig14519||sp|P48463.1|,Nontoxin,Nontoxin,110.16,56.8,93.61,104.08,80.92,47.09,77.76,85.1,73.21,94.98,171.75,85.41,90.75,26.34,48.51,57.29,87,145.75,59.59,84.00526316,99.212,67.1088889
trinityContig14532||sp|Q5R587.1|,Nontoxin,Nontoxin,28.35,20,18.77,26.57,18.07,10.67,21.26,18.88,23.87,22.26,36.74,18.08,17.58,14.34,19.59,16.08,19.5,50.9,18.38,22.09947368,25.445,18.3822222
trinityContig14562||sp|Q8HYL8.2|,Nontoxin,Nontoxin,11.14,9.84,16.37,16.59,17.82,5.15,14.49,9.14,9.36,14.08,9.24,17.8,3.9,0.35,4.09,6.7,20.29,5.42,6.79,10.45052632,11.165,9.65666667
trinityContig14570||sp|Q2TBL9.1|,Nontoxin,Nontoxin,1.61,0,10.89,6.33,0,0.76,7.3,1.62,1.27,1.7,1.78,7.32,0,1.08,4.08,0,1.71,7.13,0.93,2.921578947,3.446,2.33888889
trinityContig14574||sp|Q9Z1Z3.1|,Nontoxin,Nontoxin,48.85,24.54,67.15,35.05,35.18,4.19,8.01,18.52,12.87,31.35,52.01,29.5,14.14,0.58,6.78,10.08,34.98,3.72,9.3,23.51578947,30.716,15.5155556
trinityContig14619||sp|P63146.1|,Nontoxin,Nontoxin,33.58,31.09,36.4,41.55,33.45,44.43,38.96,54.85,49.37,52.66,29.97,27.44,33.3,39.51,40.99,38.44,22.13,99.19,29.5,40.88473684,40.006,41.8611111
trinityContig14629||sp|Q4R4C9.1|,Nontoxin,Nontoxin,75.96,101.44,92.34,76.14,132.3,16.3,57.02,102.28,61.94,93.32,86.59,98.11,59.56,8.82,49.68,51.47,72.9,42.37,53.43,70.10368421,74.127,65.6333333
trinityContig14674||sp|P63017.1|,Nontoxin,Nontoxin,111.42,41.75,116.52,130.58,63.48,91.12,51.89,74.68,56.65,72.21,66.38,82.07,46.75,30.54,31.99,40.99,102.99,126.02,39.77,72.51578947,83.59,60.2111111
trinityContig14708||sp|Q08392.1|,Nontoxin,Nontoxin,0.2,6.02,4.86,129.13,6.62,16.4,28.75,2.22,11.98,0,0,1.33,0,1.28,0,10.77,15.45,0,2.05,12.47684211,15.831,8.75
trinityContig14717||sp|P62736.1|,Nontoxin,Nontoxin,59.55,64.81,21.42,99.8,22.77,9.39,10.32,25.85,16.96,18.97,37.1,38.8,36.46,3.86,40.11,15.78,34.65,13.82,30.22,31.61263158,39.59,22.7488889
trinityContig14717||sp|Q9N0V4.3|,Nontoxin,Nontoxin,133.03,78.95,146.46,132.48,203.37,296.41,250.14,154.65,177.67,169.23,151.67,208.13,224.22,434.87,451.8,179.8,127.81,258.97,89.08,203.6178947,191.889,216.65
trinityContig14728||sp|B5FZ63.1|,Nontoxin,Nontoxin,59.26,47.83,59.49,101.18,148.66,162.37,131.01,89.04,114.33,109.82,147.93,116.65,76.3,248.37,123.64,120.91,57.22,240.67,80.31,117.6310526,109.466,126.703333
trinityContig14757||sp|Q8N5M4.1|,Nontoxin,Nontoxin,6.2,5.32,0,12.79,9.46,20.42,1.42,0,18.85,17.3,12.04,31.38,13.79,1.17,8.45,13.48,15.13,4.26,5.15,10.34789474,8.727,12.1488889
trinityContig14759||sp|P60006.1|,Nontoxin,Nontoxin,11.58,18.7,14.98,4.58,13.27,13.26,0,7.6,1.75,10.92,3.85,11.39,18.36,17.26,9.13,5.02,19.02,32.21,1.15,11.26473684,12.813,9.54444444
trinityContig14825||sp|Q08156.1|,Nontoxin,Nontoxin,11.55,6.67,12.45,14.5,16.61,0.24,8.12,6.19,5.58,11.55,13.76,19.99,2.01,0,0.57,3.14,22.62,0,8.08,8.612105263,10.215,6.83111111
trinityContig14826||sp|Q2KIA2.1|,Nontoxin,Nontoxin,0.08,40.59,0,0.77,64.68,63.8,0,0,0,0,0,10.93,78.25,0,0,0,0,176.78,0,22.94105263,32.056,12.8133333
trinityContig14831||sp|Q764M5.1|,Nontoxin,Nontoxin,2.87,4.65,5.1,35.36,5.85,4.11,3.08,3.69,3.93,5.65,5.41,4.65,1.54,0.46,2.97,2.59,5.1,11.68,2.92,5.874210526,7.88,3.64555556
trinityContig14923||sp|P70079.1|,Nontoxin,Nontoxin,46.29,23.74,24.15,31.96,26.08,48.39,34.3,18.81,12.66,7.75,24.09,36.64,13.3,16.83,24.43,18.21,34.48,28.57,12.82,25.44736842,26.617,24.1477778
trinityContig14958||sp|Q58DQ5.3|,Nontoxin,Nontoxin,68.83,37.47,31.24,43.73,69.55,41.07,58.67,52.28,48.22,53.61,68.2,45.71,67.16,71.28,48.55,41.64,48.03,140.89,32.81,56.26,61.899,49.9944444
trinityContig14988||sp|Q9BRT2.1|,Nontoxin,Nontoxin,9.37,47.9,14.56,23.77,7.29,28.2,15.68,20.18,6.75,8.47,11.29,5.47,12.43,23.21,26.41,10.3,20.77,80.64,7.76,20.02368421,21.429,18.4622222
trinityContig15029||sp|A1A4Q2.1|,Nontoxin,Nontoxin,15.79,39.12,8.91,15.55,6.52,11.09,22.66,27.16,19.12,9.45,19.94,16.76,14.95,17.04,22.37,10.99,8.77,44.21,8.51,17.83736842,16.552,19.2655556
trinityContig15031||sp|Q9BVJ7.1|,Nontoxin,Nontoxin,1.2,35.87,1.95,0,4.78,31.38,75.89,67.37,47.77,50.01,66.27,0,4.18,0,1.88,45.54,0,0,35.81,24.73157895,11.607,39.3144444
trinityContig15063||sp|Q8K2A8.2|,Nontoxin,Nontoxin,20.85,15.38,24.7,24.09,24.93,7.51,6.7,13.93,6.7,10.48,30.47,15.32,19.94,2.7,16.3,8.62,26.18,15.64,22.75,16.48368421,22.585,9.70444444
trinityContig15064||sp|Q5ZIA5.1|,Nontoxin,Nontoxin,26.73,47.68,27.71,43.15,38.86,20.76,54.49,42.93,38.66,38.81,32.7,45.46,31.6,14.87,41.8,28.89,38.05,40.68,27.58,35.86368421,34.886,36.95
trinityContig15069||sp|B7FF67.1|,Nontoxin,Nontoxin,20.5,24.3,10.92,81.11,22.73,7.61,4.94,3.25,22.37,12.9,20.07,58.37,6.76,1.11,0,19.77,19.84,12.18,10.77,18.92105263,20.488,17.18
trinityContig15150||sp|Q6AY80.3|,Nontoxin,Nontoxin,5.23,2.71,2.77,2.76,9.41,6.33,3.93,10.75,10.76,1.92,7.07,7.35,6.2,6.81,6.03,4.32,4.53,10.28,2.49,5.876315789,5.677,6.09777778
trinityContig1517||sp|Q9BT22.2|,Nontoxin,Nontoxin,26.88,18.63,39.78,25.8,26.92,24.61,58.19,38.71,21.73,42.15,44.27,23.26,18.68,16.02,18.58,17.35,29.5,30.95,28.51,28.97473684,28.987,28.9611111
trinityContig15173||sp|Q9JHI9.1|,Nontoxin,Nontoxin,5.81,2.63,7.87,29.98,5.56,1.63,2.58,10.31,4.25,4.35,1.46,6.14,1.09,0.4,0.16,1.2,5.08,6,4.17,5.298421053,6.718,3.72111111
trinityContig15229||sp|Q2KHT8.1|,Nontoxin,Nontoxin,14.95,10.61,8.41,14.59,19.88,18.93,21.03,16.26,11.03,15.67,19.37,11.15,19.39,8.88,6.58,11.79,4.73,33.33,10.06,14.56,15.129,13.9277778
trinityContig1523||sp|P62136.1|,Nontoxin,Nontoxin,79.46,55.87,86.99,100.57,74.25,102.69,101.92,85.72,79.27,65.51,148.23,83.17,62.83,66.39,76.7,66.9,77.07,124.58,61.48,84.18947368,89.216,78.6044444
trinityContig15238||sp|O19137.1|,Nontoxin,Nontoxin,16.32,7.74,12.4,15.36,11.07,10.84,8.02,16.18,6.7,16.91,28.84,13.99,6.36,0.59,2.87,10.68,12.6,7.65,14.7,11.56947368,12.817,10.1833333
trinityContig15248||sp|Q5ZLL8.1|,Nontoxin,Nontoxin,22.66,9.41,18.35,38.08,16.37,9.11,21.96,13.86,13.5,13.76,14.83,26.45,11.69,3.22,6.14,12.42,22.92,10.57,12.72,15.68526316,17.433,13.7433333
trinityContig15288||sp|P08049.2|,Nontoxin,Nontoxin,10.43,12.56,24.89,18.96,19.62,1.94,15.87,16.81,22.46,14.64,20.54,23.97,4.59,1.66,1.97,20.12,32,5.48,16.33,14.99157895,15.481,14.4477778
trinityContig15302||sp|Q9BY44.3|,Nontoxin,Nontoxin,13.78,14.68,10.95,20.06,21.75,12.96,11.08,18.05,15.69,16.07,17.59,17.85,17.66,14.79,21.09,14.85,16.66,23.08,14.23,16.46684211,17.685,15.1133333
trinityContig15305||sp|Q9H246.1|,Nontoxin,Nontoxin,34.23,18.94,33.73,10.22,25.62,10.91,20.29,21.32,15.17,22.33,26.21,38.09,8.72,2.88,0,5.44,18.6,3.2,11.7,17.24210526,17.223,17.2633333
trinityContig1536||sp|B0BN72.1|,Nontoxin,Nontoxin,33.11,0,40.25,32.09,32.17,11.89,25.71,25.82,25.91,21.52,21.46,34.61,22.29,12.81,11.95,26.53,36.42,56.46,24.47,26.07736842,31.067,20.5333333
trinityContig15367||sp|Q8WMD0.1|,Nontoxin,Nontoxin,26.47,25.52,43.98,31.56,34.48,36.27,62.47,32.75,35.06,32.2,50.61,32.34,20.72,23.29,21.27,33.93,16.91,35.34,24.65,32.62210526,30.599,34.87
trinityContig15463||sp|P62875.1|,Nontoxin,Nontoxin,0,441.84,308.75,206.95,235.48,293.54,443.47,486.15,416.15,525.73,337.68,207.66,361.26,967.08,210.02,0,0,904.06,223.9,345.7747368,278.81,420.18
trinityContig15613||sp|P14154.3|,Nontoxin,Nontoxin,5.85,2.78,9.75,12.84,16.46,3.23,5.52,1.36,2.44,7.13,7.46,12.74,0.98,0,0,1.17,12.49,6.81,2.8,5.884736842,7.544,4.04111111
trinityContig15618||sp|Q9CZN7.1|,Nontoxin,Nontoxin,53.52,70.48,61.24,43.06,46.2,20.71,80.63,69.44,43.22,35.66,47.29,50.31,47.35,11.66,20.74,32.55,41.27,25.99,29.93,43.75,41.659,46.0733333
trinityContig15629||sp|Q8K0G8.1|,Nontoxin,Nontoxin,22.4,16.67,25.77,34.05,19.91,3.01,12.43,13.82,11.76,11.08,20.94,25.81,5.19,0,2.2,8.12,20.79,1.7,9.41,13.95052632,16.236,11.4111111
trinityContig15641||sp|A2VDT1.1|,Nontoxin,Nontoxin,4.11,0,2.73,1.62,0,0,2.28,0,0,3.27,2.77,1.34,0,0,0,1.58,6.25,0,2.04,1.473157895,1.952,0.94111111
trinityContig15647||sp|Q96QK8.1|,Nontoxin,Nontoxin,306.92,82.12,118.84,21.9,55.72,4.12,34.3,158.99,61.8,55.62,111.07,65.86,38.97,8.12,5.82,10.94,190.4,16.21,53.78,73.76315789,91.963,53.5411111
trinityContig15670||sp|Q3T024.1|,Nontoxin,Nontoxin,3.02,16.43,1.6,21.48,0,11.08,7.37,9.05,6,2.42,0.51,11.38,0.48,8.12,2.54,4.65,3.88,7.22,2.52,6.302631579,4.325,8.5
trinityContig15679||sp|Q5R7L3.1|,Nontoxin,Nontoxin,22.94,71.06,18.62,29.59,38.86,28.84,61.41,37.75,36.24,34.51,38.38,33.93,38.01,31.91,47.66,33.29,35.8,59.17,24.42,38.02052632,35.345,40.9933333
trinityContig15683||sp|P08754.3|,Nontoxin,Nontoxin,87.16,74.21,79.4,91.34,70.93,25.12,75.68,100.3,69.08,80.24,123.36,80.72,64.39,11.41,29.59,56.51,65.17,75.83,51.65,69.05736842,73.882,63.6966667
trinityContig15697||sp|Q8VE70.1|,Nontoxin,Nontoxin,25.27,28.22,24.3,61.09,55.86,54.44,22.75,46.62,27.05,27.98,24.72,48.97,26.8,32.19,18.31,35.67,35.97,65.17,20.23,35.87421053,35.772,35.9877778
trinityContig15759||sp|Q9QXA5.1|,Nontoxin,Nontoxin,0,0,42.78,0,0,9.09,0,0,0,0,0,25.53,19.48,0,0,0,62.31,0,0,8.378421053,12.457,3.84666667
trinityContig15796||sp|P62316.1|,Nontoxin,Nontoxin,112.04,59.24,108.91,142.55,72.09,197.72,76.51,62.35,148.31,75.65,70.87,112.01,63.54,145.54,101.46,121.97,122.9,358.16,74.43,117.1710526,122.695,111.033333
trinityContig15827||sp|Q5R7U8.1|,Nontoxin,Nontoxin,17.64,46.92,29.06,35.13,18.45,22.98,15.87,27.78,15.68,26.7,21.28,32.77,17.63,5.35,16.75,23.18,19.97,33.84,13.57,23.18684211,22.332,24.1366667
trinityContig15880||sp|Q99747.1|,Nontoxin,Nontoxin,19.71,24.39,17.06,20.93,21.37,6.75,15.99,21.73,24.57,20.68,24.26,18.2,14.18,8.35,12.95,14.37,14.85,29.68,21.41,18.49631579,19.64,17.2255556
trinityContig15915||sp|Q2KI14.1|,Nontoxin,Nontoxin,0,0,25.62,28.39,0,22.29,27.09,0,85.82,69.34,0,59.54,133.91,149.93,78.37,152.13,41.73,77.23,0.43,50.09578947,38.568,62.9044444
trinityContig15928||sp|Q9GZP4.1|,Nontoxin,Nontoxin,43.03,31.23,38.96,41.26,53.3,22.97,29.93,41.28,32.27,25.14,47.1,44.14,46.43,9.72,18.42,42.22,48.63,45.9,40.72,36.98157895,42.375,30.9888889
trinityContig16072||sp|Q6DDB9.1|,Nontoxin,Nontoxin,33.37,14.17,16.46,61.69,35.7,9.18,40.21,30.36,26.42,34.31,32.97,25.16,26.24,6.47,14.91,20.79,37.53,64.11,27.34,29.33631579,35.032,23.0077778
trinityContig16098||sp|Q5ZL43.1|,Nontoxin,Nontoxin,4.04,10.43,5.56,21.3,4.04,16.52,41.69,10.66,1.26,23.44,25.58,18.05,45.04,11.9,29.02,11.43,20.46,35.56,10.95,18.25947368,20.155,16.1533333
trinityContig1611||sp|Q9WVQ5.1|,Nontoxin,Nontoxin,28.66,18.99,31.02,43.06,27.64,21.03,39.42,26.6,35.62,30.7,48.16,26.15,27.21,14.63,14.54,28.2,20.69,73.82,23.12,30.48736842,33.792,26.8155556
trinityContig16113||sp|Q13185.4|,Nontoxin,Nontoxin,35.68,18.35,30.86,36.37,42.62,29.18,69.3,42.66,51.13,44.82,39.78,67.84,35.33,33.48,28.5,39.88,41.97,91.89,35.14,42.88315789,41.814,44.0711111
trinityContig16133||sp|Q5R561.1|,Nontoxin,Nontoxin,62.97,41.82,48.41,60.76,64.29,16.91,20.76,80.13,38.55,50.36,53.51,57.96,54.44,5.73,27.91,35.83,76.79,69.89,36.39,47.54789474,55.536,38.6722222
trinityContig16134||sp|P02746.3|,Nontoxin,Nontoxin,16.88,13.69,9.92,10.26,4.66,16.65,4.74,6.01,9.33,6.46,7.21,7.82,2.01,4.16,6.35,4.84,8.18,14.25,4.19,8.295263158,8.391,8.18888889
trinityContig16150||sp|Q15181.2|,Nontoxin,Nontoxin,12.63,17.16,13.15,10.27,19.82,12.21,12.82,32.23,13.74,22.72,31.63,20.25,20.7,13.59,24.16,20.84,15.78,36.63,13.01,19.12315789,19.778,18.3955556
trinityContig1616||sp|Q99MS3.2|,Nontoxin,Nontoxin,6.52,9.44,12.91,8.7,1.93,1.96,12.98,12.5,9.51,16.72,15.27,6.26,1.11,0,5.83,3.68,13.42,0,2.32,7.424210526,6.801,8.11666667
trinityContig16185||sp|P25321.2|,Nontoxin,Nontoxin,32.48,11.54,37.39,5.73,7.8,0,13.15,18.23,17.58,9.68,11.91,25.35,15.53,0,4.54,5.65,18.87,18.64,3.26,13.54368421,15.615,11.2422222
trinityContig16186||sp|Q9DDF1.1|,Nontoxin,Nontoxin,12.8,30.44,13.22,30.89,12.88,32.08,27.12,17.18,24.57,14.25,19.81,16.08,14.2,17.86,29.47,16.13,20.57,65.37,6.39,22.17421053,22.56,21.7455556
trinityContig16273||sp|P11348.1|,Nontoxin,Nontoxin,42.69,14.47,57.08,27.29,30.53,4.12,16.51,38.15,15.79,34.6,62.83,36.57,9.35,1.65,15.66,19.44,38.95,4.76,7.53,25.15631579,29.667,20.1444444
trinityContig16285||sp|Q32LJ2.1|,Nontoxin,Nontoxin,5.01,3.02,7.52,13.19,6.79,8,3.74,7,8.71,6.43,5.64,14.22,9.56,3.45,5.6,7.07,8.19,15.98,3.89,7.526842105,8.137,6.84888889
trinityContig16291||sp|A0A286ZK88.1|,Nontoxin,Nontoxin,29.18,0,38.08,14.07,12.66,11.3,4.97,20.61,16.63,25.66,24.5,19.38,6.05,3.15,6.39,11.76,32.22,4.57,11.44,15.40105263,17.916,12.6066667
trinityContig16306||sp|Q2NKV2.1|,Nontoxin,Nontoxin,48.4,0,32.72,64.94,115.53,99.27,197.85,36.83,89.86,84.16,103.39,89.99,69.9,108.75,97.85,125.6,46.31,208.14,58.09,88.29368421,84.527,92.4788889
trinityContig1632||sp|P56389.2|,Nontoxin,Nontoxin,0.79,0,0,0,2.53,0,7.53,0,0,0,1.45,1.23,0,0,0,0,15.64,0.97,10.34,2.130526316,3.172,0.97333333
trinityContig16356||sp|Q9BQE9.1|,Nontoxin,Nontoxin,31.72,23.88,26.63,29.08,16.44,9.29,22.19,18.76,17.19,25.9,27.28,15.66,20.46,4.77,18.81,22.21,23.87,31.05,21.96,21.42894737,24.73,17.7611111
trinityContig16366||sp|P55039.1|,Nontoxin,Nontoxin,26.53,19.07,20.21,22.06,17.7,15.23,18.1,15.38,14.49,26.25,50.61,21.39,11.95,4.69,4.09,9.3,16.19,9.6,11.02,17.57157895,18.996,15.9888889
trinityContig16412||sp|P0CB50.1|,Nontoxin,Nontoxin,50.27,67.85,40.2,85.23,49.07,132.06,57.27,90.86,98.63,49.7,65.02,45.76,61.75,92.89,82.27,56.4,56.95,252.26,44.82,77.85578947,78.784,76.8244444
trinityContig16448||sp|P62308.1|,Nontoxin,Nontoxin,159.78,240.15,151.41,252.27,140.25,376.02,186.15,165.74,218.54,154.82,140.08,219.14,163.04,341.78,249.51,222.07,140.6,641.6,193.03,229.2621053,223.157,236.045556
trinityContig16470||sp|Q5ZKI0.1|,Nontoxin,Nontoxin,222.64,98.13,172.53,107.91,159.78,18.36,115.18,192.51,113.55,208.11,323.22,219.67,111.05,7.14,52.22,75.45,115.25,58.41,104.1,130.2742105,142.711,116.455556
trinityContig16483||sp|Q91WS0.1|,Nontoxin,Nontoxin,16.87,0,0,5.66,0,0,0,17.44,0,0,0,1.71,24.27,25.77,78.58,42.31,12.37,72.88,0,15.67684211,21.063,9.69222222
trinityContig16495||sp|Q4R4P3.1|,Nontoxin,Nontoxin,0,0,0.26,25.18,11.99,7.88,5.32,30.98,11.51,17.92,11.48,23.2,21.5,0,0,0.17,43.42,0,10.69,11.65789474,12.452,10.7755556
trinityContig16512||sp|Q921Y2.1|,Nontoxin,Nontoxin,5.99,0,2.93,13.56,2.71,8.29,8.22,4.41,6.41,10.01,3.73,10.85,7,3.04,7.39,5.31,5.17,9.36,1.22,6.084210526,5.906,6.28222222
trinityContig16514||sp|A4IFC4.1|,Nontoxin,Nontoxin,14.42,23.01,5.96,22.69,10.87,2.42,0,5.22,7.69,14.91,10.18,16.9,0,0,0,11.62,14.61,11.75,14.25,9.815789474,10.473,9.08555556
trinityContig16571||sp|Q9HAF1.1|,Nontoxin,Nontoxin,162.24,135.31,161.9,118.48,69.32,83.8,90.84,79.19,75.63,117.01,133.09,108.78,96.69,50.98,65.86,58.09,118.94,112.01,61.57,99.98578947,110.01,88.8477778
trinityContig16581||sp|Q01415.1|,Nontoxin,Nontoxin,48.28,16.96,25.7,35.44,18.98,21.89,28.94,19.97,31.58,24.45,27.24,44.33,35.53,19.88,33.91,27.22,37.17,27.87,14.09,28.39105263,30.421,26.1355556
trinityContig16596||sp|P61955.1|,Nontoxin,Nontoxin,181.92,244.19,220.21,244.62,220.71,158.13,85.86,252.87,222.51,182.84,264.99,218.49,248.38,82.3,133.28,192.78,193.39,438.19,145.85,206.9215789,229.154,182.218889
trinityContig16628||sp|Q05195.1|,Nontoxin,Nontoxin,8.94,0,10.22,4.91,3.19,0.4,1.62,4.29,2.13,9.67,7.75,5.64,1.37,0,0,0.83,9.35,0.43,1.91,3.823684211,4.807,2.73111111
